dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_64K_BROKER,container_export,1,20,200,1,signal,remote,per_entity,1,0.065536,0.065536,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,4.745221149059944,200,200,0,13.1072,13.632632,427.8003799263388,528.720322996378,528.720322996378,423.8,4.3601,0.04400075802356002,0.0,0.13305723713710904
EGRESS_PE_64K_BROKER,artifact_read,1,,200,1,signal,remote,per_entity,1,0.065536,0.065536,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,35.26779554202221,200,200,0,13.1072,13.1072,58.82291798479855,92.04950300045311,162.43216104339808,54.8,11.6716,1.0421868009740487,20.671851540915668,0.0
EGRESS_PE_64K_BROKER,asset_bytes,1,,200,1,signal,remote,per_entity,1,0.065536,0.065536,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,45.697968611028045,200,200,0,0.0,13.52,54.31368702556938,90.27820604387671,170.64221005421132,50.1,10.9713,0.9725631082884968,32.681538604199886,0.0
EGRESS_PE_64K_BROKER,raw_export,1,,200,1,signal,remote,per_entity,1,0.065536,0.065536,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,46.79431755992118,200,200,0,0.0,13.52,54.11540309432894,81.59011998213828,150.9276480646804,50.1,11.0131,0.8377716252399608,32.17597363970708,0.0
EGRESS_PE_1M_BROKER,container_export,1,20,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,8.933462059008889,200,200,0,209.7152,210.248936,510.1988549577072,714.5693539641798,714.5693539641798,500.4,5.2693,0.15464485685508708,0.0,0.2528644078411162
EGRESS_PE_1M_BROKER,artifact_read,1,,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,39.10553086991422,200,200,0,209.7152,209.7152,63.48683498799801,95.38815508130938,155.98552499432117,59.4,12.698,0.9179106920240446,20.765091998968273,0.0
EGRESS_PE_1M_BROKER,asset_bytes,1,,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,50.189797712955624,200,200,0,0.0,210.128,59.12845104467124,142.04982400406152,193.25924199074507,54.8,12.643600000000001,0.8449734070558101,32.535581539268605,0.0
EGRESS_PE_1M_BROKER,raw_export,1,,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,50.748595167999156,200,200,0,0.0,210.128,57.35965201165527,96.75690904259682,150.90772591065615,53.4,11.6897,0.8406446602774783,31.880045547732152,0.0
EGRESS_PE_16M_BROKER,container_export,1,20,50,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,17.419372444041073,50,50,0,838.8608,838.994648,1792.2324730316177,2036.2256549997255,2036.2256549997255,1787.5,4.991899999999999,0.014830558117851524,0.0,0.4006090429611504
EGRESS_PE_16M_BROKER,artifact_read,1,,50,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,25.207971839932725,50,50,0,838.8608,838.8608,141.86865102965385,180.08992599789053,222.89184597320855,137.3,6.6371,0.23780701838396492,5.005251712165773,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,50,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,22.41381309297867,50,50,0,0.0,838.964,57.51034198328853,96.61385498475283,140.8302920171991,53.5,2.8281,0.27819405744839465,8.61447486630641,0.0
EGRESS_PE_16M_BROKER,raw_export,1,,50,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,24.748844134970568,50,50,0,0.0,838.964,56.93472409620881,134.63482109364122,202.87256501615047,52.1,3.0535,0.30980684553831817,8.627756023197435,0.0
EGRESS_GRP_1M_BROKER,container_export,1,20,200,1,signal,remote,grouped,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,7.218633473967202,200,200,0,209.7152,210.264968,402.9480939498171,521.7421690467745,521.7421690467745,398.7,4.2441,0.05330499774925403,0.0,0.2201644532615319
EGRESS_GRP_1M_BROKER,artifact_read,1,,200,1,signal,remote,grouped,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,39.32530165207572,200,200,0,209.7152,209.7152,61.797886970452964,101.95236699655652,168.06047095451504,57.3,12.57,0.8260753300925717,21.273048832430504,0.0
EGRESS_GRP_1M_BROKER,asset_bytes,1,,200,1,signal,remote,grouped,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-1.05GB,13.118628949043341,200,200,0,0.0,1051.583512,52.02307691797614,52.02307691797614,52.02307691797614,48.1,0.048100000000000004,0.00392307691797614,0.1407616479555145,0.0
EGRESS_GRP_1M_BROKER,raw_export,1,,200,1,signal,remote,grouped,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-1.05GB,14.012567103956826,200,200,0,0.0,1051.583512,52.5349898962304,52.5349898962304,52.5349898962304,48.3,0.048299999999999996,0.004234989896230402,0.1510876570828259,0.0
EGRESS_BAT_1M_BROKER,container_export,1,20,200,1,signal,remote,batched,1,1.048576,1.048576,1000,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,7.356728703016415,200,200,0,209.7152,210.262216,401.80980996228755,597.4585940130055,597.4585940130055,396.7,4.1313,0.05548761122282605,0.0,0.2403939968207851
EGRESS_BAT_1M_BROKER,artifact_read,1,,200,1,signal,remote,batched,1,1.048576,1.048576,1000,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.85234208893962,200,200,0,209.7152,209.7152,62.52239097375423,88.64886197261512,126.62213598378003,58.2,12.3619,0.9496613857517018,20.513881515013054,0.0
EGRESS_BAT_1M_BROKER,asset_bytes,1,,200,1,signal,remote,batched,1,1.048576,1.048576,1000,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-1.05GB,12.798840059898794,200,200,0,0.0,1048.596152,54.12176495883614,54.12176495883614,54.12176495883614,50.0,0.05,0.004121764958836138,0.15540066291578114,0.0
EGRESS_BAT_1M_BROKER,raw_export,1,,200,1,signal,remote,batched,1,1.048576,1.048576,1000,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-1.05GB,14.106140843010508,200,200,0,0.0,1048.596152,54.555598995648324,54.555598995648324,54.555598995648324,50.8,0.0508,0.0037555989956483274,0.16006635618396103,0.0
EGRESS_BAT_16M_BROKER,container_export,1,20,50,1,signal,remote,batched,1,16.777216,16.777216,256,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.605067297932692,50,50,0,838.8608,838.998536,1416.27232497558,1483.6667560739443,1483.6667560739443,1411.5,3.4941999999999998,0.015594780984520867,0.0,0.4165076029021293
EGRESS_BAT_16M_BROKER,artifact_read,1,,50,1,signal,remote,batched,1,16.777216,16.777216,256,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,24.432930113049224,50,50,0,838.8608,838.8608,122.93136597145349,202.53717305604368,225.21896299440414,118.6,6.461600000000001,0.21631642935480921,5.4106052063871175,0.0
EGRESS_PE_64K_BROKER,container_export,1,20,200,2,signal,remote,per_entity,1,0.065536,0.065536,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,3.9248491240432486,200,200,0,13.1072,13.632632,346.7521648854017,434.741692035459,434.741692035459,343.2,3.5237,0.0418419669346884,0.0,0.13044892810285091
EGRESS_PE_64K_BROKER,artifact_read,1,,200,2,signal,remote,per_entity,1,0.065536,0.065536,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,35.21532653400209,200,200,0,13.1072,13.1072,56.13669496960938,96.96670505218208,186.92906794603914,52.3,11.6941,0.896201755699329,20.77787836699281,0.0
