dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,8-processes-aggregate bandwidth-ladder,18.65446934197098,256,256,0,0.0,4295.49568,71.41504716128111,313.505953643471,384.99885192140937,65.9,19.1529,1.2491454864948988,54.10536929918453,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,8-processes-aggregate bandwidth-ladder,19.17986329412088,256,256,0,0.0,4295.49568,67.22901575267315,257.64098204672337,262.2467176988721,59.5,18.9385,1.3138204386234285,63.22396378824487,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,16-processes-aggregate bandwidth-ladder,12.68657747283578,256,256,0,0.0,4295.49568,82.02104829251766,513.1162339821458,513.1162339821458,78.2,26.0771,1.730723248207569,70.43789902562276,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,16-processes-aggregate bandwidth-ladder,12.445430350024251,256,256,0,0.0,4295.49568,79.26853513345122,493.5765899717808,493.5765899717808,73.8,25.7773,1.3943919909231366,74.09114058641717,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,32-processes-aggregate bandwidth-ladder,10.5283048809506,256,256,0,0.0,4295.49568,104.68550492078066,546.5363031253219,546.5363031253219,97.5,34.3649,2.709396664912254,104.8317097472027,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,32-processes-aggregate bandwidth-ladder,10.044765347149225,256,256,0,0.0,4295.49568,99.47451204061508,632.0737400092185,632.0737400092185,95.9,35.0772,2.831066210462898,96.74883009679615,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,256,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,64-processes-aggregate bandwidth-ladder,8.863881744910032,256,256,0,0.0,4295.49568,160.526008810848,1016.3223869167268,1016.3223869167268,152.5,59.445,3.0636418003775177,164.52419337956235,0.0
EGRESS_BAT_1M_BROKER,asset_bytes,1,,1000,1,signal,remote,batched,1,1.048576,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,4-processes-aggregate whole-file-streams,14.04711142508313,4000,4000,0,0.0,4194.384608,84.78617575019598,189.068959094584,189.068959094584,81.0,0.4068,0.0162731474235653,0.969547756947577,0.0
EGRESS_BAT_1M_BROKER,asset_bytes,1,,1000,2,signal,remote,batched,1,1.048576,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,4-processes-aggregate whole-file-streams,12.59712164895609,4000,4000,0,0.0,4194.384608,79.09006020054221,157.80855482444167,157.80855482444167,66.0,0.2407,0.1020973473444581,0.7315445207059383,0.0
EGRESS_BAT_1M_BROKER,asset_bytes,1,,1000,1,signal,remote,batched,1,1.048576,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,8-processes-aggregate whole-file-streams,17.874251168221235,8000,8000,0,0.0,8388.769216,95.73177807033062,112.91398387402296,112.91398387402296,89.4,0.637,0.0353929094150662,1.812672850675881,0.0
