dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_1M_BROKER,container_export,1,20,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,7.021480957977474,200,200,0,209.7152,210.248936,423.04659774526954,530.3008686751127,530.3008686751127,418.2,4.3212,0.04171357129812242,0.0,0.08553940430283546
EGRESS_PE_1M_BROKER,artifact_read,1,,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,37.03611586801708,200,200,0,209.7152,209.7152,56.78295996040106,119.04297629371285,182.72353382781148,53.0,11.9555,0.7469500193074345,20.32061963621527,0.0
EGRESS_PE_1M_BROKER,asset_bytes,1,,200,1,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,45.675766952335835,200,200,0,0.0,210.128,50.30077835544944,90.24399425834417,179.05168421566486,46.7,10.7147,0.7681892825171351,31.365945673082024,0.0
EGRESS_PE_16M_BROKER,container_export,1,1,32,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,10.372217305004597,32,32,0,536.870912,537.121024,94.07317591831088,183.43000812456012,262.8205707296729,89.9,3.2060999999999997,0.21328404925167557,0.0,0.12679640343412757
EGRESS_PE_16M_BROKER,artifact_read,1,,32,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,13.741521227639169,32,32,0,536.870912,536.870912,91.07177192345262,146.28140209242702,147.76410907506943,87.3,3.1689000000000003,0.15544033788740635,3.611232492607087,0.0
EGRESS_PE_16M_BROKER,container_export,8,1,32,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,3.9724440439604223,32,32,0,536.870912,537.121024,72.81856518238783,253.979351837188,309.4514771364629,68.3,3.1958,0.16011728147119286,0.0,0.2158067966811359
EGRESS_PE_16M_BROKER,artifact_read,8,,32,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,3.4746737368404865,32,32,0,536.870912,536.870912,122.15675879269838,424.56832993775606,427.9444208368659,116.3,4.5823,0.20186953934356575,4.569869347847998,0.0
EGRESS_PE_16M_BROKER,container_export,16,1,32,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,3.048794054426253,32,32,0,536.870912,537.121024,124.726677313447,461.2386398948729,464.68329103663564,114.7,4.8581,0.2104747391544283,0.0,0.3107970664277673
EGRESS_PE_16M_BROKER,artifact_read,16,,32,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,2.849610665347427,32,32,0,536.870912,536.870912,118.39128285646439,355.6843870319426,361.56753404065967,113.9,4.8091,0.20118255932033066,7.769533709157258,0.0
EGRESS_PE_1M_BROKER,container_export,1,20,200,2,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,6.5572622627951205,200,200,0,209.7152,210.248936,391.9576243497431,455.59933269396424,455.59933269396424,388.3,3.8468,0.04594624316021799,0.0,0.10495341755449772
EGRESS_PE_1M_BROKER,artifact_read,1,,200,2,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,37.31133552733809,200,200,0,209.7152,209.7152,56.04374082759023,152.52378303557634,197.14113604277372,52.2,12.3095,0.866250033929944,20.201097990386188,0.0
EGRESS_PE_1M_BROKER,asset_bytes,1,,200,2,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,45.50329593895003,200,200,0,0.0,210.128,50.85272481665015,86.95335732772946,144.94509575888515,47.3,10.468399999999999,0.7927408871598542,31.32472488237545,0.0
EGRESS_PE_16M_BROKER,container_export,1,1,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,9.724695416167378,32,32,0,536.870912,537.121024,64.25454933196306,170.57659570127726,200.5090587772429,60.4,2.6277,0.15890658514127134,0.0,0.14033128647133708
EGRESS_PE_16M_BROKER,artifact_read,1,,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,13.517031173687428,32,32,0,536.870912,536.870912,96.28307214006782,147.11275743320584,185.42191106826067,92.1,3.2903000000000002,0.12341664404869081,3.3587850681506097,0.0
EGRESS_PE_16M_BROKER,container_export,8,1,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,3.274719078093767,32,32,0,536.870912,537.121024,65.7997583039105,157.2780287824571,171.7665921896696,60.4,2.4624,0.17114899315163495,0.0,0.21591177815571427
EGRESS_PE_16M_BROKER,artifact_read,8,,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,3.485945207066834,32,32,0,536.870912,536.870912,114.51911926269531,336.26461727544665,381.73247361555696,108.1,4.4156,0.17788194487392905,5.918088905513287,0.0
EGRESS_PE_16M_BROKER,container_export,16,1,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,2.6336690140888095,32,32,0,536.870912,537.121024,187.38335091620684,402.77205500751734,425.0596622005105,183.8,6.1789,0.18762387212961906,0.0,0.32607202464714646
EGRESS_PE_16M_BROKER,artifact_read,16,,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,3.0870475242845714,32,32,0,536.870912,536.870912,128.11258994042873,256.4059719443321,347.76518074795604,103.2,3.9511999999999996,0.7155021457105875,8.891806069761515,0.0
EGRESS_PE_1M_BROKER,container_export,1,20,200,3,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,5.9930631523020566,200,200,0,209.7152,210.248936,342.4935298971832,484.07702008262277,484.07702008262277,338.3,3.4775,0.04012386132031679,0.0,0.08571788249537349
EGRESS_PE_1M_BROKER,artifact_read,1,,200,3,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,35.65087600098923,200,200,0,209.7152,209.7152,54.85203210264444,73.65125324577093,182.9172777943313,51.0,11.3338,0.7706526649639011,19.58127451548353,0.0
EGRESS_PE_1M_BROKER,asset_bytes,1,,200,3,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,44.868124363943934,200,200,0,0.0,210.128,50.25209905579686,67.88950692862272,181.49637104943395,46.8,10.464799999999999,0.6915161914236844,30.851086385548115,0.0
EGRESS_PE_16M_BROKER,container_export,1,1,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,9.432772035710514,32,32,0,536.870912,537.121024,63.56309587135911,150.19993297755718,241.080179810524,59.6,2.178,0.2464456463493407,0.0,0.12747190287336707
EGRESS_PE_16M_BROKER,artifact_read,1,,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control,13.18665136070922,32,32,0,536.870912,536.870912,85.56092204526067,122.54569819197059,209.6749721094966,81.7,2.8907,0.12883577389940615,3.401135683991015,0.0
